clauses,label
test specifi contract document,0
sourc suppli qualiti requir follow requir far claus materi workmanship,1
florida statut establish certain requir pertain suspens revoc contractor certif qualif delinqu previous award contract,1
depart make suspens conclus final,0
measur equal feet wood inch wide inch thick,0
engin determin consist environment document prior commenc mine,0
provid workmen engag special work skill work bitumin cours mixtur concret base pavement structur trade suffici experi work perform properli satisfactorili oper equip involv,1
depart limit use materi produc convict labor use feder aid highway construct project,0
plan specif document design advertis part propos whether attach,0
pile drive record pile length size type tip elev,0
contract origin contract time excess calendar day depart make price adjust applic progress estim reflect increas decreas price gasolin diesel,0
whenev work incident contract requir structur dredg fill construct activ navig water,1
provis standard specif upon accept propos contractor herebi grant depart contractor grant expressli limit sole exist futur depart construct project depart project partial wholli fund depart royalti free perpetu licens form intellectu properti right manufactur use design construct disclos reproduc prepar fulli util deriv work distribut display publish whole part permit other otherwis manner purpos whatsoev anyth reason necessari fulli util aspect propos exist futur construct project depart project,1
instal erect procedur,0
construct damag railroad properti reimburs railroad damag railroad option repair damag cost govern,1
draw draw includ layout show rel posit vertic horizont appropri work perform,0
co determin disposit nonconform work,0
progress payment made month work accomplish result net payment less,1
data requir minimum submit follow inform propos,1
day calendar day begin end midnight,0
depart railroad shall notifi write within ten day cancel notic cancel renew propos chang polici coverag describ herein,1
percent amount support copi invoic submit,0
carri work contract jurisdict environment regulatori agenc compli regul issu agenc gener special particular condit relat construct activ permit issu depart though condit issu contractor,1
compli legal load restrict haul materi equip public road bridg project,0
base scale place scale substanti horizont base provid adequ support rigid maintain level scale,0
person may ad remov life contract need basi,1
result test run reject materi exclud lot,0
full partial progress payment withheld construct schedul schedul updat approv co,1
design loan mobil payment may paid prior commenc work contract,1
engin author work provid contractor employe agent fault damag properti,1
plan requir includ follow dbe affirm action program plan execut offic chairman contractor express commit use dbe aspect contract maximum extent feasibl outlin variou level respons state object program,1
quantiti materi may reject base visual inspect test result incorpor reject materi work,1
insert numer unit bid price pay item quantiti appear bid schedul multipli unit bid price quantiti pay item show amount bid,0
notwithstand disposit compens aspect defect work engin decis technic merit propos final,0
evid quantiti specifi contract quantiti incorrect submit calcul draw evid indic quantiti error request write quantiti adjust,1
non commerci materi provis,0
approv permiss voluntarili remov non specif materi replac new materi avoid minim pay factor less new materi sampl test evalu accord subsect,1
accept final payment document whenev contractor complet perform work provid contract engin perform final inspect made final accept provid subject term engin prepar final estim show valu work soon engin make necessari measur comput,1
florida depart transport engin record submit shop draw resid engin appropri depart shop draw review offic,1
gallon liter quantiti may measur follow method measur volum contain meter volum use approv meter system commerci packag volum,1
certifi statement entitl cost shall subject audit provis set forth,1
depart find work essenti satisfactori complet contract within intend scope depart make adjust contract,1
asphalt binder asphalt concret pavement store tank devot exclus project base quantiti invoic,0
review shop draw overal structur adequaci item support impos load includ check economi effici eas construct,0
event engin document basi accept contract modif provid appropri reduct contract price work materi includ accept work deem necessari conform determin base engin judgment,1
supplement agreement unilater payment may use expand physic limit project extent necessari make project function oper accord intent origin contract,1
depart releas amount due provid,0
contractor instal certif submit instal certif requir contract document,1
contractor failur accept schedul includ requir updat period potenti impact event current accept schedul applic updat accur reflect actual statu project fail accur show true control non control work activ period potenti impact result entitl determin time money period potenti impact limit sole depart analysi identif actual control non control work activ,1
within ten calendar day commenc delay request contract time extens pursuant,1
test result materi lot document inspect test system,0
contractor respons compli whatev requir author repres railroad compani deem necessari order safeguard railroad properti oper,1
includ instanc section order work refer anoth section perform work work referenc measur subsect section order work,0
indic seri draw specif section sheet draw number contract plan submiss appli,0
term co includ author repres co includ inspector act within limit author deleg co,0
furnish stake materi furnish stake templat materi necessari establish maintain line grade necessari control construct work,1
upon present duli author satisfactori permit provid necessari repair work paid parti hold permit engin may author contractor allow parti bear permit make open highway,1
receiv payment base qualifi accept letter defin write disput pend claim full particular item issu disput includ item amount claim particular item submit part qualifi accept letter,1
item variabl final pay quantiti depend actual field condit use measur quantiti shown plan propos form approxim provid basi calcul bid upon depart award contract,0
parti respons make pay travel lodg meal arrang time extens complet project made use partner,1
individu sign individu signatur individu busi firm follow individu signatur individu type stamp print name word individu busi name firm,0
compens alter plan quantiti work requir supplement agreement shall stipul agreement except contractor proce work without chang price agre upon contractor shall paid increas decreas quantiti contract unit price bid propos item work,1
shop draw shall consist work shop erect draw weld procedur work plan show detail dimens size materi inform necessari complet fabric erect metal work,1
work begin submit certif insur certifi polici chang cancel written notic given govern,1
depart may grant extens contract time accord,1
separ pay item cost overhead profit bond allow,0
contractor shall provid traine certif show type length train satisfactorili complet,1
contractor produc process materi govern land excess quantiti requir contract govern may,1
depart consid propos unless accompani propos guaranti charact amount indic advertis unless made payabl florida depart transport,0
base surfac cours depart allow finish grade vari much,0
corpor must regist state florida depart state divis corpor hold current state corpor charter number accord chapter florida statut,1
submit electron copi approv format cd dvd approv electron media includ latest version approv reader electron media,1
hard copi bid submitt accord,0
requir may appli materi,1
insur shall restrict provid latest occurr form edit standard commerci gener liabil coverag form iso form cg file use state florida,1
depart incorpor paragraph verbatim contract excess term one year,1
perform work furnish materi reason close conform line grade cross section dimens materi requir includ toler specifi contract document,1
connect exist pavement drive walk gener adher,0
depart consid delay deliveri materi compon equip affect progress control item work basi grant time extens delay beyond control contractor supplier,0
payment made work perform excess stake order otherwis author,0
contractor unabl work least normal work day pre determin control work item,1
critic path method schedul use time extens made delay modif use avail float shown current approv schedul exist impact,1
provid compet care reliabl superintend foremen workmen,0
list cover sheet total number page appendic includ complet financi project identif number titl referenc submitt item name firm person respons prepar document contractor approv stamp date initi applic document shall sign seal specialti engin contractor engin record appropri,1
regard subparagraph contractor fail compli engin written suspens work order within time allow complianc time state suspens work order depart upon written certif engin fact delay contractor failur correct condit full power author without violat contract immedi take prosecut work hand contractor declar contractor default,1
addit compens time allow permit mitig associ contractor initi project activ,1
compli time applic feder state local law provis polici govern safeti health includ cfr includ subsequ revis updat,0
depart base amount payment total valu work contractor perform date estim base quantiti complet contract price less payment previous made less retainag withheld,0
ensur employe work herbicid compli applic feder state local regul,0
joint ventur submit copi joint ventur agreement sign sf accord joint ventur agreement,1
event contractor fail execut award contract submit accept contract bond prescrib within calendar day exclud saturday sunday state holiday receipt contract award depart may annul award caus contractor forfeit propos guaranti depart liquid damag sustain,1
date approv govern final voucher payment constitut date final settlement contract,1
engin contractor engin record may perform engin analysi defin approv scope submit sign seal engin analysi report ear engin,1
includ quantiti work involv materi test report requir section section certif requir subsect past due close date,1
secretari deliv contractor written notic termin specifi extent termin effect date,1
depart also use quantiti final payment limit provis individu item,0
work structur includ contract navig water,0
standbi rate appli day equip oper eight hour,0
construct affect public safeti temporari brace requir shown plan submit plan calcul sign seal specialti engin design temporari brace member connect base forc shown plan,1
includ written notic list descript equip descript particular work perform equip,1
use depart own right way purpos equip materi storag lay facil pre cast materi fabric site batch plant product asphalt concret construct relat materi similar activ shall requir advanc written approv depart prior make use said depart own right way,1
settlement discuss content discuss meet held depart contractor settl resolv claim submit contractor depart shall inadmiss legal equit arbitr administr proceed brought contractor depart payment claim,1
profit includ reason profit except preclud far,1
right way pre construct condit addit cost depart specifi contract document,0
contractor respons damag done agent work perform anoth contractor,1
submiss contract schedul within calendar day contract award preconstruct confer whichev earlier submit engin contract schedul project,1
chang affect util contractor shall respons identifi assess potenti impact util may caus chang propos contractor contractor shall time make request chang notifi depart write potenti impact util,1
interfer railroad oper,0
overhead identifi overhead rate includ support data justifi rate,0
inspect feder govern unit state govern pay portion cost construct repres may inspect construct work,1
contractor shall submit engin certifi invoic document valu materi receiv,1
howev work propos perform equip rental agreement notifi engin write intent use rent equip indic whether equip rent oper non oper basi,1
partial payment less one month,1
contract award depart approv plan,1
contractor given option accept reject adjust,1
contractor fail carri order given engin,0
unless otherwis indic contract submit paper copi electron copi review allow day approv co unless otherwis specifi,1
measur term definit unless otherwis specifi follow term defin follow,0
day open propos unless special provis chang time limit bidder depart extend time period mutual consent,0
intent provis train provid construct craft rather clerk typist secretari type posit,0
notif railroad compani notifi superintend railroad compani shown plan engin least hour begin oper within limit railroad right way oper requir movement employe truck equip across track railroad compani establish public cross work may affect railroad oper properti,1
gener contractor deem extra compens time extens due beyond agre engin whether due delay addit work alter work differ site condit breach contract caus contractor shall follow procedur set forth herein preserv present resolut claim,1
problem result disput partner encourag requir altern disput resolut instead formal claim process,1
addit compens paid delay caus deliveri custom manufactur equip,0
determin number day default contract regardless whether contract time stipul calendar day work day engin count default day calendar day,0
time relat cost actual perform addit work includ compens alreadi provid time extens entitl hereund without addit monetari compens,0
lot number mean cross referenc manufactur inspect test system,0
adjust contract time amount made stop order issu subsect except adjust contract time provid far claus default fix price construct may made contractor abl demonstr weather unusu sever base recent year histor data,1
assist prevent suppress forest fire make everi possibl effort notifi forest offici earliest possibl moment locat extent fire,1
traffic control implement draw method perform work near exist structur area protect,0
engin make correct interpret necessari reflect actual spirit intent contract document,1
need temporari grade cross make necessari arrang railroad construct protect remov reimburs railroad temporari grade cross work railroad option perform work,1
global navig satellit system gnss work plan use submit comprehens written gnss work plan engin depart review accept preconstruct confer least day start work use gnss,1
place materi store along roadway caus obstruct travel public possibl,0
specialti engin must sign seal letter certif,1
preliminari request extens contract time shall includ minimum commenc date delay caus delay control item work affect delay,1
propos made partnership execut propos set full name partner firm name partnership two gener partner author person sign propos enter firm bid offic street address,0
attend meet along depart variou util compani involv road construct,0
support inform test inspect report nonconform pictur draw accur dimens defici map necessari,0
voluntari job train program avail contractor award state fund project,0
measur quantiti payment individu pay item base contract price pay item accord tabl,0
record store electron must provid depart upon request depart custodian public record format compat inform technolog system depart,1
gener submit propos propos form describ,1
depart comput net save subtract revis total cost bid item affect propos total cost bid item repres origin contract,0
sublet work reliev contractor sureti respect liabil contract,0
submit draw bear seal signatur profession engin profici pertin design field follow,1
perform work necessari produc accept materi includ work requir approv sourc develop plan,1
train orient toward construct applic,0
engin decis delin minor major modif disposit propos final,0
submit propos seal envelop bear outsid name bidder bidder address propos id project bidder submit bid,0
cooper util owner expedit reloc adjust util minim interrupt servic duplic work,0
see far subpart contract price far tabl instruct submit cost price propos certifi cost price data requir guidanc,1
submitt transmit manner allow addit review time may result,1
construct outsid author limit engin pay surfac construct greater area author materi contractor move outsid slope stake line shown plan except engin provid written instruct contractor perform work,1
complianc time requir commenc work accord accept work schedul provid suffici labor materi equip complet work within time limit set forth propos,1
precis detail perform work describ except consid essenti success complet work furnish labor materi equip tool transport suppli necessari complet work accord contract,1
unless specif contract toler note establish manufactur toler accept,1
final accept reliev contractor respons mainten project,1
submit comput gener sheet use font size smaller point,1
depart respons commun machin breakdown transmiss interrupt delay problem interfer receipt propos requir either bidder transmit locat depart receiv locat anywher locat,1
allow cost extra work engin may direct write extra work done engin sole discret contractor paid pursuant agre supplement agreement follow manner,1
purpos articl record includ limit book account support document paper depart deem necessari ensur complianc provis contract document,1
engin provid point mark begin end project except,1
depart direct open section project constitut accept project part thereof waiv contract provis work caus ordinari wear tear pend complet engin accept project expens depart,1
independ review engin comment along resolut comment shall submit depart,1
howev interpret enforc provis deni abridg account membership non membership labor union labor organ right person work guarante articl section florida constitut,0
program contractor option train employe state fund project bank credit discuss previous provis util subsequ feder aid project train requir,1
micropil instal record drill durat observ drill log final locat inclin final tip elev cut elev modif repair grout pressur quantiti test record,0
final estim claim disput issu within calendar day respect contractor receipt depart final estim,0
contractor compli settl requir pertain wage rate provis,1
contractor approv stamp date initi applic document shall sign seal specialti engin contractor engin record appropri,1
bitumin materi prepar contractor certif quantiti use depart current approv form superpav asphalt base driveway asphalt base asphalt treat permeabl base superpav asphalt concret miscellan asphalt pavement asphalt concret friction cours asphalt membran interlay pay item,1
bridg concret form includ deck form except rail parapet compon less feet meter height,1
instal maintain platform scale platform level rigid bulkhead end make platform suffici length permit simultan weigh axl load haul vehicl,1
purpos meet requir depart consid site commerci product materi manufactur compon product contractor purchas transport project subcontract work,1
subsequ inspect made remedi work engin accept work,1
govern test perform work result use accept purpos subsect,1
accordingli contractor shall make everi effort enrol minor traine women conduct systemat direct recruit public privat sourc like yield minor women traine extent person avail within reason area recruit,1
expressli understood monetari limit extent indemnif shall approv contract amount shall origin contract amount may increas subsequ supplement agreement,1
deliveri project depart may requir retest materi test accept sourc suppli may requir test materi accept manufactur certif,1
govern test work copi test report furnish contractor upon request,0
control action employe subcontractor project ensur protect site disturb damag,1
credit allow traine due amount work avail classif given greatest practic amount train contract regardless whether traine complet train,0
gener preserv damag exist properti within project limit way affect work remov destruct specifi plan,1
within day co inform contractor whether concept appear viabl concept unaccept,0
give notic suffici advanc enabl compani take precautionari step protect properti injuri,1
review engin record reliev contractor respons dimension accuraci ensur field fit conform variou compon detail,0
miscellan design structur detail furnish contractor complianc contract submit engin record shop draw applic calcul,1
contractor liabl respons action lack action subcontractor,1
graduat journeyman statu base upon satisfactori complet profici demonstr set complet train establish specif train classif complet minimum hour train classif rang employ satisfact traine meet journeyman statu classif train,1
report accid form furnish govern prior approv form use report accid agenc insur carrier,1
depart provid altern bid propos form make one entri altern,0
quantiti list bid schedul approxim unless design contract quantiti use comparison bid,0
hard copi bid submitt bidder may withdraw revis propos submiss provid depart receiv written request withdraw revis propos prior time set open bid,1
make longitudin transvers measur area comput horizont,0
use accept format measur record minimum includ follow inform,1
project weigh system furnish erect maintain accept automat digit scale,1
oper rent equip whether rent oper non oper basi subject wage rate requir applic project,1
date date action result claim occur condit result claim becam evid,0
increas borrow excav fill section decreas requir volum roadway later ditch excav embank depart take appropri measur appli reduct pay quantiti,1
erp contain specif requir submit built,1
use flh field materi manual fmm appendix flh test method effect date ifb rfp,0
separ detail cost estim exist contract requir propos chang,1
failur engin respond claim write within day respect receipt complet claim submit contractor complianc,0
liquid damag amount specifi tabl assess day beyond time allow complet contract substanti complet work,1
display weight locat clearli visibl scale oper number contrast color background readili visibl readabl distanc feet,0
critic locat assur continu effect prosecut work construct oper begun engin may requir contractor delay remov exist usabl facil,1
certif must made offic director contractor author bind contractor,1
engin standbi project site need complet work cost move equip exceed accumul standbi cost,1
except otherwis stipul specif shown plan depart furnish right way necessari proper complet work expens contractor,1
pound kilogram measur accord subsect,0
payment made supplement agreement acceler prior depart approv document,1
depart judg propos effect criteria also effect contract administr,0
construct joint locat concret deck placement sequenc accord plan erect diagram soil corrug metal structur interact system multi plate structur,0
labor burden contractor receiv payment actual cost direct labor burden addit unforeseen work,0
instal revers signal alarm audibl surround nois level motor vehicl obstruct view earth move compact equip,0
respons damag claim indemnifi hold harmless govern employe consult suit action claim brought injuri damag receiv sustain person person properti result construct oper aris neglig perform contract,1
upon receipt notic engin may give contractor notic proceed may design point point start work,1
undertak project activ associ feder assist undertak ensur propos site repres public park recreat area wildlif waterfowl refug histor site accord result cultur resourc survey discuss,0
work progress continu updat plan sheet reflect built detail,0
draw submit shop draw necessari complet structur complianc design shown plan,1
contractor superintend maintain compet superintend site time work progress act contractor agent,0
shall contractor entitl monetari compens time extens delay delay impact whatsoev control work item delay control work item entitl monetari compens time extens shall extent otherwis provid expressli except instanc delay non control item day sought time extens basi entitl time day document delay breakout number day claim identifi event circumst occurr,1
show draw dimens unit shown plan limit draw maximum size inch millimet includ draw calcul sheet project number name identif shown contract,0
automobil liabil insur combin singl limit occurr,0
qualiti characterist lot categori ii lot pay factor base follow categori ii qualiti characterist lot payment base lowest singl pay factor categori characterist,0
instal maintain belt conveyor scale accord subsect belt conveyor scale system nist handbook,0
bridg project cross water marshi area suppli fix stand instrument mount measur accord detail stipul specif project,0
gener depart determin revis final measur plan calcul,0
elimin work follow requir far claus chang,1
substanti evid materi conform contract qualiti requir requir far includ follow test result materi lot document inspect test system statement manufactur materi compli contract manufactur signatur mean demonstr account certif,1
gener accept materi base follow criteria,1
depart enter contract verbal written violat subsect contract null void depart make payment thereon,0
handl store materi handl store materi preserv qualiti fit work store materi approv storag may inspect use work,1
cubic yard cubic meter structur,0
system state highway system haul materi equip project road bridg state park road system counti road system citi street system use caus damag immedi expens depart repair road bridg good condit haul began,1
bench mark appropri interv along line project facilit proper layout work,0
rebuild repair restor make good loss injuri damag portion work,1
guaranti payment claim contractor guaranti payment claim materi suppli tool labor claim subcontractor connect contract,0
failur contractor correct condit unsaf worker gener public carri written order given co perform provis contract,0
detail narr describ impact event describ impact affect activ construct schedul includ follow,0
construct contractor may use materi exist structur requir remov design remain properti depart,1
determin challeng contractor proceed contractor must establish,1
erect plan submit engin review erect plan meet specif requir section section,1
materi consid payment accompani materi certif,0
immedi notifi engin upon discoveri prohibit aquat plant plant pest noxiou weed within project limit,1
perform project activ without obtain written clearanc engin precaut necessari protect life health gener occup welfar person includ employe contractor depart contractor complet work requir contract provid,1
consequenti damag includ limit loss bond capac loss bid opportun loss credit stand cost financ interest paid loss work insolv,1
equip includ complet descript list equip includ make model year manufactur,0
partial payment item exceed,0
structur plan show dimens detail show gener featur detail necessari give comprehens idea structur,1
determin engin shall conclus,1
inform requir far claus,1
within calendar day exclud saturday sunday state holiday receipt contract award execut necessari agreement enter contract depart return contract along satisfactori contract bond document evidenc insur requir depart contract offic award contract,1
condit accept engin make consid request condit accept project,1
disput follow requir far claus disput altern,1
requir contract subcontract dbe assur languag accord cfr,1
total engin cost subtract save determin net reduct limit construct save shall includ markup contractor cost engin servic perform,1
contractor shall furnish traine copi program follow provid train,1
except project plan show centerlin survey control line construct work,1
engin requir contractor submit request addit time due effect weather,1
identif pertin document substanc materi oral commun relat claim name person make materi oral commun,0
revis project schedul would follow upon approv propos,1
contractor shall entitl time extens extent perform portion addit work control work item perform control work item actual extend complet project,1
written document draw submit clearli delin respons contractor engin record,0
pre settlement pre judgment interest entitl pre settlement pre judgment interest claim amount determin valid subsequ depart receipt certifi written claim full complianc,1
contractor keep maintain public record upon complet contract contractor shall meet applic requir retain public record,1
work determin complet inspect constitut final inspect,0
depart may grant extens time prosecut work allow specif regardless contractor delinqu statu,1
depart make reduct final pay quantiti item design paid basi origin plan quantiti lump sum quantiti provis articl unless reduct result aggreg monetari chang per item except earthwork item aggreg chang must exceed origin plan quantiti whichev smaller,1
instanc depart determin entitl either time compens final unless contractor prove clear convinc evid disput review board depart determin without reason factual basi,0
detail compil specif date exact number calendar,0
contractor shall compli environment permit includ measur,1
day final inspect,0
sub excav roadway obliter underdrain trench drain channel ditch monument perman refer construct reloc encount util wall,0
adequ brace beam girder resist wind weight form,0
exist pavement remain place includ pavement resurfac cement treat subgrad base concret pavement cours asphalt pavement bridg,0
upon execut contract conduct written commun associ contract use paperless electron mean,0
measur actual work perform except measur work outsid design limit adjust specifi limit stake limit,1
special review engin shop draw construct affect public safeti construct affect public safeti engin record engin depart appoint purpos make independ review relev shop draw similar document,0
contractor shall prohibit amend either base entitl amount compens time state issu claim contractor written claim submit hereund circuit court arbitr formal claim resolut proceed shall limit sole base entitl amount compens time state issu claim contractor written claim submit hereund withdraw reduc base entitl amount compens time state issu claim contractor written claim submit hereund time,1
compens project supervisori personnel case higher project manag posit shall pro rata time supervisori personnel spent contract,1
hour minut measur actual number hour order co perform contractor round portion hour next half hour,0
bid amount complet payment work describ contract necessari complet work pay item,1
either case accept propos shall address structur integr aesthet maintain effect contract time,1
depart determin api month averag quotat effect first day month termin could reason expect furnish bitumin materi project state florida,1
depart final accept payment releas contractor bond claim paid releas,1
liquid damag amount equal percent amount specifi tabl assess day beyond time allow complet contract begin day substanti complet end date final complet accept,1
water level exist water elev date determin,0
contractor engin record shall determin effect equip load bridg structur develop procedur use load equip without exceed structur design load capac,1
exist pavement widen stabil requir prevent open trench remain work hour schedul oper place full thick widen base end day,1
project set station identif stake right way line,0
maintain public traffic accord section,0
coordin contractor sequenc work dispos materi interfer oper contractor engag upon adjac work join work other proper manner accord spirit contract document perform work proper sequenc relat contractor may direct engin,1
depart grant time extens day day basi delay caus effect rain inclement weather condit relat advers soil condit suspens oper defin,0
maintain clean inspect record,0
noth claus prevent contractor receiv proper compens remov damag replac public privat properti shown plan made necessari alter grade align,1
submit draw follow site specif layout wall type gabion instal gabion revet mattress detail instal procedur,1
failur engin reject work construct prior construct oper engin fail reject defect work materi whether lack discoveri defect reason initi failur reject way prevent later reject defect discov oblig depart final accept,1
current pay factor lot fall end product,0
credit offsit train indic may made contractor one follow traine concurr employ feder aid project,1
failur execut return voucher releas claim document within day receipt constitut execut document releas claim govern aris virtu contract,0
compli regul state fire marshal conserv commiss feder land manag agenc author jurisdict govern protect land includ adjac project,0
addit submit written certif construct load exceed assum load shown plan,1
contractor shall paid complet work date termin,1
establish instrument survey mark surfac finish pavement foot interv point necessari stripe finish roadway,1
deviat plan dimens contractor fail construct item plan author dimens within specifi toler engin discret requir contractor reconstruct work accept toler addit cost depart accept work provid contractor pay accept work provid contractor reduc final pay quantiti reduc unit price,1
miscellan sheet note addit revis locat charact dimens follow item park area turnout curb sidewalk fenc landscap plant pavement mark sign perman eros control measur plan note,0
detail trench excav procedur conform osha requir,1
post permit placard protect conspicu locat work site,1
project includ feder aid particip special provis contain requir regard payment predetermin minimum wage,1
state emerg engin author suspend contractor oper wholli part pursuant governor declar state emerg,0
statist evalu work determin pay factor,0
actual cost can not determin use rate shown armi corp engin construct equip ownership oper expens schedul ceooe region cost incur,0
fabric instal draw expans joint assembl,0
use materi work meet requir specif,1
work found unsatisfactori engin detail remedi work requir achiev accept,1
engin immedi submit written notif contractor suspens work state detail reason suspens,1
convey dimens elev contour final grade cross section system util divert site runoff around new system,0
plan show estim plan quantiti applic specif provid adjust conting depart compens author plan chang result increas decreas cost accept complet item establish new unit price supplement agreement provid,1
ensur manufactur process materi occur unit state,0
use materi produc prior juli convict feder aid highway construct project free restrict place use materi,0
invoic payment includ progress payment made monthli work accomplish final payment made upon final accept,1
product success complet depart evalu process elig inclus apl,0
exceed hour hour period hour week,0
contamin materi construct oper encount expos abnorm condit may indic presenc contamin materi discontinu oper vicin abnorm condit notifi engin immedi,1
contact minor contractor associ citi counti agenc program disadvantag individu assist recruit encourag elig dbe contractor appli certif depart,0
shop draw applic calcul must sign seal specialti engin contractor engin record,1
oper light activ nighttim construct activ,0
preserv depart inspect invoic record materi period three year date complet project,0
resubmiss propos withdrawn provis subject provis,0
contractor independ contractor statu limit govern gener right contract,0
capac includ truck bodi side board ad includ certifi truck bodi capac,1
erect element prior open facil structur ensur specialti engin designe inspect erect member,0
failur compli chapter florida statut articl shall ground immedi unilater termin contract depart pursuant,1
procur maintain final accept contract liabil insur type limit specifi,1
describ prevent measur includ locat refuel storag facil handl hazard materi describ action taken case spill,0
document requir product review approv includ schedul criteria avail depart websit follow url http www,1
train labor classif except common gener labor may permit provid signific meaning train provid approv district contract complianc offic,1
direct payment payment provid directli pay item list bid schedul one follow appli,0
unless otherwis specifi plan erect plan requir simpl span precast prestress concret girder bridg span feet less,1
insur requir construct railroad contract includ construct railroad grade cross railroad overpass underpass structur work oper within limit railroad right way includ encroach thereon work oper vicin railroad right way shall addit insur coverag requir pursuant bodili injuri properti damag per occurr annual aggreg limit less,1
approv advanc district contract complianc manag credit given train person excess number specifi herein current contract contractor allow bank traine success complet train program may appli traine train requir subsequ project upon approv depart district contract complianc manag,1
modif alter request must submit along support document product continu meet specif standard plan requir,1
regard subparagraph contractor fail compli depart full power author without violat contract immedi take prosecut work hand contractor declar contractor default,0
plan submitt defin type approxim number draw document includ plan submitt date consid process requir herein,1
inspect accept upon submitt written notif contract work contract work portion contract schedul accept complet engin make inspect accept,1
contract excess term one year compli follow provis chapter florida statut,1
engin may allow except weight restrict movement necessari equip worksit haul offsit fabric compon incorpor project cross specifi,1
default reason cover subparagraph state prior notic regardless whether specif reason regardless whether contractor cure defici state prior notic depart upon written certif engin fact delay neglect default contractor failur correct condit full power author without prior written notic contractor without violat contract take prosecut work hand contractor declar contractor default,1
compli regul permit issu regulatori agenc within whose jurisdict work perform,1
notifi co hazard spill,0
florida statut rule depart depart may disqualifi contractor bid futur depart contract contractor payment record connect contract work becom unsatisfactori,1
qualiti characterist lot categori lot pay factor base lowest singl pay factor categori qualiti characterist maximum obtain pay factor,0
contractor entitl addit compens beyond allow contract time adjust suspens oper holiday special event period,0
contractor must make major repair work damag weather provid damag attribut contractor failur perform neglect provid contractor unabl work least normal workday pre determin control work item,1
prior final accept project mark perman manner surfac complet work horizont control point origin furnish depart,1
item includ payment accept compens provid contract full payment furnish materi perform work contempl embrac contract also loss damag aris natur work action element unforeseen difficulti obstruct may aris encount prosecut work final accept also cost incur provis divis,1
depart withhold progress payment contractor satisfi condit,1
specif limit specif limit qualiti characterist list contract work question,0
contractor agre submit qualifi accept letter pend futur arbitr claim suit limit particular includ item amount defin origin qualifi accept letter commenc arbitr claim suit within calendar day time final accept work failur file formal claim within period constitut full accept engin final estim payment,1
prior approv consult contractor qualiti control contractor shall submit depart certif propos consult certifi conflict interest exist,1
submit evid individu execut document author bind compani,0
depart bound propos depart execut associ contract,0
opinion engin contractor made deliber attempt take advantag construct toler defin,0
depart consid propos would result net save depart provid decreas cost contract,1
post work price contract modif forward price requir chang order supplement agreement reflect result equit adjust,1
weekli meet conduct weekli meet job site affect util compani engin attend coordin project construct util reloc,0
use explos prosecut work exercis utmost care endang life properti includ new work,0
protect restor properti landscap follow requir far claus protect exist veget structur equip util improv,1
depart reserv right discov error partial final estim discov contractor perform defect work use defect materi final payment made claim recov contractor sureti process law sum may suffici correct error make good defect work materi,1
payment base quantiti shown progress estim item establish standard fuel factor file maintain depart,0
whd public employe right respons famili medic leav act poster accord titl code feder regul part,0
provid distanc termin point fix refer point compon beam end edg flang,0
inform includ sdg lrfd refer aashto guid design specif bridg temporari work aashto construct handbook bridg temporari work,0
unless otherwis indic advertis bidder option submit bid either internet bid submitt accord,1
elev includ foot bear pad deck top wall,0
emerg telephon number area avail accord titl code feder regul part,0
propos made corpor execut propos set full corpor name presid legal author corpor offic agent sign propos affix corpor seal enter corpor bid offic street address,0
appli materi gener class non commerci fill materi local sand sand clay local materi use stabil,0
co indic concept appear viabl prepar submit formal vecp propos,1
case decreas depart appli price adjust addit cost direct result reduct quantiti,0
prior approv propos initi supplement agreement submit accept contract qualiti plan sheet revis show detail consist propos design,1
prepar estim includ overhead profit bond within pay item contract,0
contractor rebuild repair restor make good damag portion work occas caus final accept contract,1
propos submit mail deliv propos contract offic depart place design advertis,0
encourag elig dbe appli certif depart,0
contractor may overload road bridg demolish perman close public,1
valu engin follow requir far claus valu engin construct,1
hard copi bid submitt unless otherwis indic advertis bidder shall use depart bid softwar prepar bid hard copi submitt,1
point product test test materi product specifi contract document,0
time approv start document return revis addit inform request co,1
failur contractor compli ten calendar day notic shall constitut waiver claim,1
determin final pay factor work may incorpor project provid current pay factor fall,1
liquid damag failur complet work time,1
co inform contractor oper may resum discoveri site,1
addit compens time extens paid grant contractor oper suspend follow reason,0
audit may begin ten day written notic contractor subcontractor supplier,1
engin make approxim monthli payment depart correct partial estim payment subsequ estim final estim payment,0
perform work relat submit document draw approv co,1
contractor data verifi use test statist comparison govern test result signific level,0
identifi major element work quantiti element contribut propos price submit breakdown request co,1
data submit inform request co extent necessari permit co determin reason propos price,1
depart consid claim loss anticip profit overhead kind includ home offic jobsit overhead indirect impact except provid,1
depart consid bid unless form properli complet accord requir shown thereon,1
durat impact method employ sequenc reschedul work mitig impact,0
addit compens made delay caus effect,0
public traffic accommod construct begin use section roadway complet continu mainten section final accept,1
actual award contract howev depart reserv right reject propos waiv technic error depart determin sole discret best interest state,0
date depart must approv propos obtain total estim cost reduct remaind contract note effect contract complet time deliveri schedul,1
signatori must acquir digit signatur certif,1
legibl facsimil fax propos chang accept receiv full fax number list bid solicit notic time propos due day let provid follow condit met,1
thousand board feet measur mfbm board feet,0
store handl asphalt materi compon minim unnecessari releas hydrocarbon vapor,0
amount previous paid subcontractor contract,0
carri insur conform follow minimum,0
